"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","GDP","TOT","MLN_USD","A","2015",61437.294,
"LUX","GDP","TOT","MLN_USD","A","2016",65980.114,
"LUX","GDP","TOT","MLN_USD","A","2017",68570.173,
"LUX","GDP","TOT","MLN_USD","A","2018",71029.622,
"LUX","GDP","TOT","MLN_USD","A","2019",72830.145,
"LUX","GDP","TOT","MLN_USD","A","2020",74442.109,
"LUX","GDP","TOT","USD_CAP","A","1970",5480.764875,"E"
"LUX","GDP","TOT","USD_CAP","A","1971",5856.935374,"E"
"LUX","GDP","TOT","USD_CAP","A","1972",6434.347174,"E"
"LUX","GDP","TOT","USD_CAP","A","1973",7269.322744,"E"
"LUX","GDP","TOT","USD_CAP","A","1974",8150.275447,"E"
"LUX","GDP","TOT","USD_CAP","A","1975",8229.625186,"E"
"LUX","GDP","TOT","USD_CAP","A","1976",8858.163404,"E"
"LUX","GDP","TOT","USD_CAP","A","1977",9537.742406,"E"
"LUX","GDP","TOT","USD_CAP","A","1978",10607.003701,"E"
"LUX","GDP","TOT","USD_CAP","A","1979",11727.312366,"E"
"LUX","GDP","TOT","USD_CAP","A","1980",12844.631776,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",13944.27954,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",14965.100759,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",16011.711147,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",17601.301143,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",18634.300885,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",20810.97627,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",22024.639942,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",24519.639443,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",27703.383727,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",29928.565386,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",33163.688393,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",34070.201961,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",35831.516634,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",37449.258929,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",38242.303017,
"LUX","GDP","TOT","USD_CAP","A","1996",39687.691557,
"LUX","GDP","TOT","USD_CAP","A","1997",42445.125662,
"LUX","GDP","TOT","USD_CAP","A","1998",44215.931839,
"LUX","GDP","TOT","USD_CAP","A","1999",49744.96918,
"LUX","GDP","TOT","USD_CAP","A","2000",55032.143721,
"LUX","GDP","TOT","USD_CAP","A","2001",56082.401307,
"LUX","GDP","TOT","USD_CAP","A","2002",58513.393595,
"LUX","GDP","TOT","USD_CAP","A","2003",60112.409068,
"LUX","GDP","TOT","USD_CAP","A","2004",64633.730041,
"LUX","GDP","TOT","USD_CAP","A","2005",68707.781706,
"LUX","GDP","TOT","USD_CAP","A","2006",78830.462472,
"LUX","GDP","TOT","USD_CAP","A","2007",84984.721145,
"LUX","GDP","TOT","USD_CAP","A","2008",90863.784075,
"LUX","GDP","TOT","USD_CAP","A","2009",86799.979136,
"LUX","GDP","TOT","USD_CAP","A","2010",90257.591595,
"LUX","GDP","TOT","USD_CAP","A","2011",94278.922851,
"LUX","GDP","TOT","USD_CAP","A","2012",96535.745828,
"LUX","GDP","TOT","USD_CAP","A","2013",100561.366405,
"LUX","GDP","TOT","USD_CAP","A","2014",104917.945675,
"LUX","GDP","TOT","USD_CAP","A","2015",107898.304236,
"LUX","GDP","TOT","USD_CAP","A","2016",112955.470175,
"LUX","GDP","TOT","USD_CAP","A","2017",114862.528755,
"LUX","GDP","TOT","USD_CAP","A","2018",116670.371064,
"LUX","GDP","TOT","USD_CAP","A","2019",117184.465638,
"LUX","GDP","TOT","USD_CAP","A","2020",117958.365531,
"MEX","GDP","TOT","MLN_USD","A","1970",94115.627,"E"
"MEX","GDP","TOT","MLN_USD","A","1971",103008.445,"E"
"MEX","GDP","TOT","MLN_USD","A","1972",116581.758,"E"
"MEX","GDP","TOT","MLN_USD","A","1973",133312.675,"E"
"MEX","GDP","TOT","MLN_USD","A","1974",154188.025,"E"
"MEX","GDP","TOT","MLN_USD","A","1975",177927.73,"E"
"MEX","GDP","TOT","MLN_USD","A","1976",195675.708,"E"
"MEX","GDP","TOT","MLN_USD","A","1977",214986.945,"E"
"MEX","GDP","TOT","MLN_USD","A","1978",249093.53,"E"
"MEX","GDP","TOT","MLN_USD","A","1979",294455.119,"E"
"MEX","GDP","TOT","MLN_USD","A","1980",347776.417,"E"
"MEX","GDP","TOT","MLN_USD","A","1981",414159.161,"E"
"MEX","GDP","TOT","MLN_USD","A","1982",436639.425,"E"
"MEX","GDP","TOT","MLN_USD","A","1983",434249.765,"E"
"MEX","GDP","TOT","MLN_USD","A","1984",466111.234,"E"
"MEX","GDP","TOT","MLN_USD","A","1985",494181.871,"E"
"MEX","GDP","TOT","MLN_USD","A","1986",485209.517,"E"
"MEX","GDP","TOT","MLN_USD","A","1987",506434.857,"E"
"MEX","GDP","TOT","MLN_USD","A","1988",530828.672,"E"
"MEX","GDP","TOT","MLN_USD","A","1989",574798.441,"E"
"MEX","GDP","TOT","MLN_USD","A","1990",626538.133,"E"
"MEX","GDP","TOT","MLN_USD","A","1991",675074.828,"E"
"MEX","GDP","TOT","MLN_USD","A","1992",715513.58,"E"
"MEX","GDP","TOT","MLN_USD","A","1993",758505.079,
"MEX","GDP","TOT","MLN_USD","A","1994",812981.04,
"MEX","GDP","TOT","MLN_USD","A","1995",777809.434,
"MEX","GDP","TOT","MLN_USD","A","1996",845698.562,
"MEX","GDP","TOT","MLN_USD","A","1997",919184.017,
"MEX","GDP","TOT","MLN_USD","A","1998",977530.109,
"MEX","GDP","TOT","MLN_USD","A","1999",1018601.794,
"MEX","GDP","TOT","MLN_USD","A","2000",1096748.815,
"MEX","GDP","TOT","MLN_USD","A","2001",1116922.396,
"MEX","GDP","TOT","MLN_USD","A","2002",1137595.967,
"MEX","GDP","TOT","MLN_USD","A","2003",1184225.321,
"MEX","GDP","TOT","MLN_USD","A","2004",1263689.079,
"MEX","GDP","TOT","MLN_USD","A","2005",1341775.456,
"MEX","GDP","TOT","MLN_USD","A","2006",1485717.873,
"MEX","GDP","TOT","MLN_USD","A","2007",1560834.849,
"MEX","GDP","TOT","MLN_USD","A","2008",1653898.19,
"MEX","GDP","TOT","MLN_USD","A","2009",1636084.571,
"MEX","GDP","TOT","MLN_USD","A","2010",1740490.338,
"MEX","GDP","TOT","MLN_USD","A","2011",1911319.096,
"MEX","GDP","TOT","MLN_USD","A","2012",2012767.781,
"MEX","GDP","TOT","MLN_USD","A","2013",2064490.947,
"MEX","GDP","TOT","MLN_USD","A","2014",2173227.412,
"MEX","GDP","TOT","MLN_USD","A","2015",2230188.94,
"MEX","GDP","TOT","MLN_USD","A","2016",2383253.082,
"MEX","GDP","TOT","MLN_USD","A","2017",2460766.096,
"MEX","GDP","TOT","MLN_USD","A","2018",2564184.659,
"MEX","GDP","TOT","MLN_USD","A","2019",2633655.705,"P"
"MEX","GDP","TOT","MLN_USD","A","2020",2490161.845,"P"
"MEX","GDP","TOT","USD_CAP","A","1970",1821.231807,"E"
"MEX","GDP","TOT","USD_CAP","A","1971",1927.274057,"E"
"MEX","GDP","TOT","USD_CAP","A","1972",2110.463843,"E"
"MEX","GDP","TOT","USD_CAP","A","1973",2335.347894,"E"
"MEX","GDP","TOT","USD_CAP","A","1974",2616.012156,"E"
"MEX","GDP","TOT","USD_CAP","A","1975",2926.660122,"E"
"MEX","GDP","TOT","USD_CAP","A","1976",3123.797478,"E"
"MEX","GDP","TOT","USD_CAP","A","1977",3333.352316,"E"
"MEX","GDP","TOT","USD_CAP","A","1978",3754.173258,"E"
"MEX","GDP","TOT","USD_CAP","A","1979",4315.112329,"E"
"MEX","GDP","TOT","USD_CAP","A","1980",4940.061065,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5747.034732,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5921.25591,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5757.16342,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",6045.235413,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",6273.769365,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",6033.887794,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",6171.62267,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",6340.201974,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6731.458394,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",7196.211257,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",7616.689733,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7938.419674,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",8280.532735,
"MEX","GDP","TOT","USD_CAP","A","1994",8736.564824,
"MEX","GDP","TOT","USD_CAP","A","1995",8231.658739,
"MEX","GDP","TOT","USD_CAP","A","1996",8820.661494,
"MEX","GDP","TOT","USD_CAP","A","1997",9456.139259,
"MEX","GDP","TOT","USD_CAP","A","1998",9925.675065,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10870.092123,
"MEX","GDP","TOT","USD_CAP","A","2001",10937.137897,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11308.492366,
"MEX","GDP","TOT","USD_CAP","A","2004",11926.995989,
"MEX","GDP","TOT","USD_CAP","A","2005",12539.95753,
"MEX","GDP","TOT","USD_CAP","A","2006",13725.383603,
"MEX","GDP","TOT","USD_CAP","A","2007",14240.154451,
"MEX","GDP","TOT","USD_CAP","A","2008",14885.902438,
"MEX","GDP","TOT","USD_CAP","A","2009",14521.804398,
"MEX","GDP","TOT","USD_CAP","A","2010",15252.073238,
"MEX","GDP","TOT","USD_CAP","A","2011",16546.641414,
"MEX","GDP","TOT","USD_CAP","A","2012",17220.06914,
"MEX","GDP","TOT","USD_CAP","A","2013",17461.798268,
"MEX","GDP","TOT","USD_CAP","A","2014",18178.397421,
"MEX","GDP","TOT","USD_CAP","A","2015",18454.801482,
"MEX","GDP","TOT","USD_CAP","A","2016",19516.145022,
"MEX","GDP","TOT","USD_CAP","A","2017",19947.197691,
"MEX","GDP","TOT","USD_CAP","A","2018",20581.457995,
"MEX","GDP","TOT","USD_CAP","A","2019",20938.110757,"P"
"MEX","GDP","TOT","USD_CAP","A","2020",19615.450657,"P"
"NLD","GDP","TOT","MLN_USD","A","1969",52607.563,"E"
"NLD","GDP","TOT","MLN_USD","A","1970",57559.914,"E"
"NLD","GDP","TOT","MLN_USD","A","1971",63096.88,"E"
"NLD","GDP","TOT","MLN_USD","A","1972",67474.309,"E"
"NLD","GDP","TOT","MLN_USD","A","1973",75288.592,"E"
"NLD","GDP","TOT","MLN_USD","A","1974",85556.145,"E"
"NLD","GDP","TOT","MLN_USD","A","1975",93595.877,"E"
"NLD","GDP","TOT","MLN_USD","A","1976",103474.475,"E"
"NLD","GDP","TOT","MLN_USD","A","1977",112015.281,"E"
"NLD","GDP","TOT","MLN_USD","A","1978",122688.676,"E"
"NLD","GDP","TOT","MLN_USD","A","1979",135554.091,"E"
"NLD","GDP","TOT","MLN_USD","A","1980",152603.74,"E"
"NLD","GDP","TOT","MLN_USD","A","1981",165734.354,"E"
"NLD","GDP","TOT","MLN_USD","A","1982",173790.46,"E"
"NLD","GDP","TOT","MLN_USD","A","1983",184335.751,"E"
"NLD","GDP","TOT","MLN_USD","A","1984",196833.421,"E"
"NLD","GDP","TOT","MLN_USD","A","1985",208297.441,"E"
"NLD","GDP","TOT","MLN_USD","A","1986",218414.457,"E"
"NLD","GDP","TOT","MLN_USD","A","1987",228137.864,"E"
"NLD","GDP","TOT","MLN_USD","A","1988",244312.897,"E"
"NLD","GDP","TOT","MLN_USD","A","1989",265113.428,"E"
"NLD","GDP","TOT","MLN_USD","A","1990",286542.665,"E"
"NLD","GDP","TOT","MLN_USD","A","1991",303458.086,"E"
"NLD","GDP","TOT","MLN_USD","A","1992",315668.841,"E"
"NLD","GDP","TOT","MLN_USD","A","1993",327215.265,"E"
"NLD","GDP","TOT","MLN_USD","A","1994",344098.724,"E"
"NLD","GDP","TOT","MLN_USD","A","1995",362261.004,
"NLD","GDP","TOT","MLN_USD","A","1996",380633.555,
"NLD","GDP","TOT","MLN_USD","A","1997",406142.982,
"NLD","GDP","TOT","MLN_USD","A","1998",435230.455,
"NLD","GDP","TOT","MLN_USD","A","1999",462796.455,
"NLD","GDP","TOT","MLN_USD","A","2000",507559.11,
"NLD","GDP","TOT","MLN_USD","A","2001",532415.015,
"NLD","GDP","TOT","MLN_USD","A","2002",556285.465,
"NLD","GDP","TOT","MLN_USD","A","2003",554087.973,
"NLD","GDP","TOT","MLN_USD","A","2004",583046.953,
"NLD","GDP","TOT","MLN_USD","A","2005",614044.12,
"NLD","GDP","TOT","MLN_USD","A","2006",670415.576,
"NLD","GDP","TOT","MLN_USD","A","2007",719798.015,
"NLD","GDP","TOT","MLN_USD","A","2008",763407.575,
"NLD","GDP","TOT","MLN_USD","A","2009",736543.428,
"NLD","GDP","TOT","MLN_USD","A","2010",748422.162,
"NLD","GDP","TOT","MLN_USD","A","2011",777880.907,
"NLD","GDP","TOT","MLN_USD","A","2012",792041.828,
"NLD","GDP","TOT","MLN_USD","A","2013",827475.788,
"NLD","GDP","TOT","MLN_USD","A","2014",830318.43,
"NLD","GDP","TOT","MLN_USD","A","2015",851884.697,
"NLD","GDP","TOT","MLN_USD","A","2016",890488.555,
"NLD","GDP","TOT","MLN_USD","A","2017",943739.619,
"NLD","GDP","TOT","MLN_USD","A","2018",995331.662,
"NLD","GDP","TOT","MLN_USD","A","2019",1024519.584,
"NLD","GDP","TOT","MLN_USD","A","2020",1035786.568,"P"
"NLD","GDP","TOT","USD_CAP","A","1969",4086.836185,"E"
"NLD","GDP","TOT","USD_CAP","A","1970",4417.004965,"E"
"NLD","GDP","TOT","USD_CAP","A","1971",4782.447669,"E"
"NLD","GDP","TOT","USD_CAP","A","1972",5062.057973,"E"
"NLD","GDP","TOT","USD_CAP","A","1973",5602.906249,"E"
"NLD","GDP","TOT","USD_CAP","A","1974",6317.644002,"E"
"NLD","GDP","TOT","USD_CAP","A","1975",6852.118038,"E"
"NLD","GDP","TOT","USD_CAP","A","1976",7513.174939,"E"
"NLD","GDP","TOT","USD_CAP","A","1977",8084.594023,"E"
"NLD","GDP","TOT","USD_CAP","A","1978",8802.209108,"E"
"NLD","GDP","TOT","USD_CAP","A","1979",9659.396119,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10786.708549,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11633.434127,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",12143.515296,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12830.159983,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13647.781343,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14377.862177,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",14994.434065,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15558.357199,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16553.081539,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17858.340003,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",19171.411116,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",20140.113873,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20793.210344,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21401.533293,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22372.643797,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23433.663488,
"NLD","GDP","TOT","USD_CAP","A","1996",24509.565661,
"NLD","GDP","TOT","USD_CAP","A","1997",26016.461583,
"NLD","GDP","TOT","USD_CAP","A","1998",27709.330528,
"NLD","GDP","TOT","USD_CAP","A","1999",29268.685491,
"NLD","GDP","TOT","USD_CAP","A","2000",31869.842367,
"NLD","GDP","TOT","USD_CAP","A","2001",33180.544383,
"NLD","GDP","TOT","USD_CAP","A","2002",34447.053372,
"NLD","GDP","TOT","USD_CAP","A","2003",34150.260289,
"NLD","GDP","TOT","USD_CAP","A","2004",35809.295703,
"NLD","GDP","TOT","USD_CAP","A","2005",37625.252435,
"NLD","GDP","TOT","USD_CAP","A","2006",41014.044759,
"NLD","GDP","TOT","USD_CAP","A","2007",43938.347892,
"NLD","GDP","TOT","USD_CAP","A","2008",46419.042594,
"NLD","GDP","TOT","USD_CAP","A","2009",44557.981143,
"NLD","GDP","TOT","USD_CAP","A","2010",45044.969112,
"NLD","GDP","TOT","USD_CAP","A","2011",46599.227659,
"NLD","GDP","TOT","USD_CAP","A","2012",47271.968226,
"NLD","GDP","TOT","USD_CAP","A","2013",49242.786711,
"NLD","GDP","TOT","USD_CAP","A","2014",49233.230349,
"NLD","GDP","TOT","USD_CAP","A","2015",50288.352815,
"NLD","GDP","TOT","USD_CAP","A","2016",52289.404292,
"NLD","GDP","TOT","USD_CAP","A","2017",55089.58143,
"NLD","GDP","TOT","USD_CAP","A","2018",57760.658181,
"NLD","GDP","TOT","USD_CAP","A","2019",59067.142323,"P"
"NLD","GDP","TOT","USD_CAP","A","2020",59388.026375,"P"
"NZL","GDP","TOT","MLN_USD","A","1970",11060.14,"E"
"NZL","GDP","TOT","MLN_USD","A","1971",12323.407,
"NZL","GDP","TOT","MLN_USD","A","1972",13733.547,
"NZL","GDP","TOT","MLN_USD","A","1973",15088.028,
"NZL","GDP","TOT","MLN_USD","A","1974",17208.57,
"NZL","GDP","TOT","MLN_USD","A","1975",19414.246,
"NZL","GDP","TOT","MLN_USD","A","1976",20376.288,
"NZL","GDP","TOT","MLN_USD","A","1977",20225.295,
"NZL","GDP","TOT","MLN_USD","A","1978",22663.824,
"NZL","GDP","TOT","MLN_USD","A","1979",24041.254,
"NZL","GDP","TOT","MLN_USD","A","1980",26543.296,
"NZL","GDP","TOT","MLN_USD","A","1981",29792.827,
"NZL","GDP","TOT","MLN_USD","A","1982",33224.455,
"NZL","GDP","TOT","MLN_USD","A","1983",36150.072,
"NZL","GDP","TOT","MLN_USD","A","1984",40046.668,
"NZL","GDP","TOT","MLN_USD","A","1985",41348.444,
"NZL","GDP","TOT","MLN_USD","A","1986",43465.288,
"NZL","GDP","TOT","MLN_USD","A","1987",44273.485,
"NZL","GDP","TOT","MLN_USD","A","1988",45962.992,
"NZL","GDP","TOT","MLN_USD","A","1989",48168.247,
"NZL","GDP","TOT","MLN_USD","A","1990",49520.168,
"NZL","GDP","TOT","MLN_USD","A","1991",50932.811,
"NZL","GDP","TOT","MLN_USD","A","1992",52681.048,
"NZL","GDP","TOT","MLN_USD","A","1993",56956.26,
"NZL","GDP","TOT","MLN_USD","A","1994",61719.814,
"NZL","GDP","TOT","MLN_USD","A","1995",65810.471,
"NZL","GDP","TOT","MLN_USD","A","1996",68930.626,
"NZL","GDP","TOT","MLN_USD","A","1997",72388.499,
"NZL","GDP","TOT","MLN_USD","A","1998",73810.393,
"NZL","GDP","TOT","MLN_USD","A","1999",78923.926,
"NZL","GDP","TOT","MLN_USD","A","2000",82993.426,
"NZL","GDP","TOT","MLN_USD","A","2001",87345.956,
"NZL","GDP","TOT","MLN_USD","A","2002",92024.858,
"NZL","GDP","TOT","MLN_USD","A","2003",96546.623,
"NZL","GDP","TOT","MLN_USD","A","2004",102560.135,
"NZL","GDP","TOT","MLN_USD","A","2005",106147.849,
"NZL","GDP","TOT","MLN_USD","A","2006",116145.806,
"NZL","GDP","TOT","MLN_USD","A","2007",124052.165,
"NZL","GDP","TOT","MLN_USD","A","2008",127057.687,
"NZL","GDP","TOT","MLN_USD","A","2009",132008.446,
"NZL","GDP","TOT","MLN_USD","A","2010",135839.549,
"NZL","GDP","TOT","MLN_USD","A","2011",143362.869,
"NZL","GDP","TOT","MLN_USD","A","2012",145417.047,
"NZL","GDP","TOT","MLN_USD","A","2013",160992.629,
"NZL","GDP","TOT","MLN_USD","A","2014",168435.427,
"NZL","GDP","TOT","MLN_USD","A","2015",172758.809,
"NZL","GDP","TOT","MLN_USD","A","2016",188355.645,
"NZL","GDP","TOT","MLN_USD","A","2017",203544.585,
"NZL","GDP","TOT","MLN_USD","A","2018",208974.451,
"NZL","GDP","TOT","MLN_USD","A","2019",225242.967,
"NZL","GDP","TOT","MLN_USD","A","2020",224859.689,"E"
"NZL","GDP","TOT","USD_CAP","A","1970",3922.035308,"E"
"NZL","GDP","TOT","USD_CAP","A","1971",4302.865697,
"NZL","GDP","TOT","USD_CAP","A","1972",4714.571568,
"NZL","GDP","TOT","USD_CAP","A","1973",5078.434327,
"NZL","GDP","TOT","USD_CAP","A","1974",5675.649616,
"NZL","GDP","TOT","USD_CAP","A","1975",6289.033284,
"NZL","GDP","TOT","USD_CAP","A","1976",6539.245253,
"NZL","GDP","TOT","USD_CAP","A","1977",6465.887162,
"NZL","GDP","TOT","USD_CAP","A","1978",7243.1525,
"NZL","GDP","TOT","USD_CAP","A","1979",7661.330268,
"NZL","GDP","TOT","USD_CAP","A","1980",8442.524194,
"NZL","GDP","TOT","USD_CAP","A","1981",9437.069122,
"NZL","GDP","TOT","USD_CAP","A","1982",10438.094443,
"NZL","GDP","TOT","USD_CAP","A","1983",11205.850122,
"NZL","GDP","TOT","USD_CAP","A","1984",12291.795118,
"NZL","GDP","TOT","USD_CAP","A","1985",12637.055078,
"NZL","GDP","TOT","USD_CAP","A","1986",13243.537014,
"NZL","GDP","TOT","USD_CAP","A","1987",13375.675369,
"NZL","GDP","TOT","USD_CAP","A","1988",13852.619656,
"NZL","GDP","TOT","USD_CAP","A","1989",14434.596002,
"NZL","GDP","TOT","USD_CAP","A","1990",14681.342317,
"NZL","GDP","TOT","USD_CAP","A","1991",14528.570835,
"NZL","GDP","TOT","USD_CAP","A","1992",14872.409341,
"NZL","GDP","TOT","USD_CAP","A","1993",15886.494453,
"NZL","GDP","TOT","USD_CAP","A","1994",16982.119107,
"NZL","GDP","TOT","USD_CAP","A","1995",17831.916527,
"NZL","GDP","TOT","USD_CAP","A","1996",18394.744452,
"NZL","GDP","TOT","USD_CAP","A","1997",19089.290758,
"NZL","GDP","TOT","USD_CAP","A","1998",19312.991931,
"NZL","GDP","TOT","USD_CAP","A","1999",20537.595625,
"NZL","GDP","TOT","USD_CAP","A","2000",21470.850533,
"NZL","GDP","TOT","USD_CAP","A","2001",22399.270791,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.064981,
"NZL","GDP","TOT","USD_CAP","A","2003",23868.729248,
"NZL","GDP","TOT","USD_CAP","A","2004",25006.738203,
"NZL","GDP","TOT","USD_CAP","A","2005",25590.127446,
"NZL","GDP","TOT","USD_CAP","A","2006",27675.50845,
"NZL","GDP","TOT","USD_CAP","A","2007",29290.053915,
"NZL","GDP","TOT","USD_CAP","A","2008",29748.931565,
"NZL","GDP","TOT","USD_CAP","A","2009",30572.372215,
"NZL","GDP","TOT","USD_CAP","A","2010",31135.864443,
"NZL","GDP","TOT","USD_CAP","A","2011",32638.103325,
"NZL","GDP","TOT","USD_CAP","A","2012",32916.91304,
"NZL","GDP","TOT","USD_CAP","A","2013",36084.865782,
"NZL","GDP","TOT","USD_CAP","A","2014",37084.794142,
"NZL","GDP","TOT","USD_CAP","A","2015",37246.951138,
"NZL","GDP","TOT","USD_CAP","A","2016",39719.042939,
"NZL","GDP","TOT","USD_CAP","A","2017",42074.660571,
"NZL","GDP","TOT","USD_CAP","A","2018",42455.497809,
"NZL","GDP","TOT","USD_CAP","A","2019",44929.978344,
"NZL","GDP","TOT","USD_CAP","A","2020",44024.529841,"E"
"NOR","GDP","TOT","MLN_USD","A","1970",13034.956,
"NOR","GDP","TOT","MLN_USD","A","1971",14472.597,
"NOR","GDP","TOT","MLN_USD","A","1972",15903.04,
"NOR","GDP","TOT","MLN_USD","A","1973",17534.883,
"NOR","GDP","TOT","MLN_USD","A","1974",19862.592,
"NOR","GDP","TOT","MLN_USD","A","1975",22777.12,
"NOR","GDP","TOT","MLN_USD","A","1976",25430.511,
"NOR","GDP","TOT","MLN_USD","A","1977",28134.446,
"NOR","GDP","TOT","MLN_USD","A","1978",31278.558,
"NOR","GDP","TOT","MLN_USD","A","1979",35354.741,
"NOR","GDP","TOT","MLN_USD","A","1980",40307.958,
"NOR","GDP","TOT","MLN_USD","A","1981",44827.146,
"NOR","GDP","TOT","MLN_USD","A","1982",47708.707,
"NOR","GDP","TOT","MLN_USD","A","1983",51546.969,
"NOR","GDP","TOT","MLN_USD","A","1984",56639.016,
"NOR","GDP","TOT","MLN_USD","A","1985",61675.033,
"NOR","GDP","TOT","MLN_USD","A","1986",65460.375,
"NOR","GDP","TOT","MLN_USD","A","1987",68255.253,
"NOR","GDP","TOT","MLN_USD","A","1988",70482.467,
"NOR","GDP","TOT","MLN_USD","A","1989",74006.126,
"NOR","GDP","TOT","MLN_USD","A","1990",78260.062,
"NOR","GDP","TOT","MLN_USD","A","1991",83402.375,
"NOR","GDP","TOT","MLN_USD","A","1992",88352.11,
"NOR","GDP","TOT","MLN_USD","A","1993",93019.846,
"NOR","GDP","TOT","MLN_USD","A","1994",99809.184,
"NOR","GDP","TOT","MLN_USD","A","1995",106136.615,
"NOR","GDP","TOT","MLN_USD","A","1996",117500.005,
"NOR","GDP","TOT","MLN_USD","A","1997",126025.608,
"NOR","GDP","TOT","MLN_USD","A","1998",124906.978,
"NOR","GDP","TOT","MLN_USD","A","1999",136333.967,
"NOR","GDP","TOT","MLN_USD","A","2000",165880.547,
"NOR","GDP","TOT","MLN_USD","A","2001",170458.689,
"NOR","GDP","TOT","MLN_USD","A","2002",172360.893,
"NOR","GDP","TOT","MLN_USD","A","2003",176174.677,
"NOR","GDP","TOT","MLN_USD","A","2004",195385.517,
"NOR","GDP","TOT","MLN_USD","A","2005",220981.899,
"NOR","GDP","TOT","MLN_USD","A","2006",252424.517,
"NOR","GDP","TOT","MLN_USD","A","2007",263385.452,
"NOR","GDP","TOT","MLN_USD","A","2008",294277.831,
"NOR","GDP","TOT","MLN_USD","A","2009",267338.647,
"NOR","GDP","TOT","MLN_USD","A","2010",283183.76,
"NOR","GDP","TOT","MLN_USD","A","2011",307471.57,
"NOR","GDP","TOT","MLN_USD","A","2012",327987.716,
"NOR","GDP","TOT","MLN_USD","A","2013",340137.933,
"NOR","GDP","TOT","MLN_USD","A","2014",338506.045,
"NOR","GDP","TOT","MLN_USD","A","2015",313230.601,
"NOR","GDP","TOT","MLN_USD","A","2016",308522.085,
