Date,Gold,Silver,Oil
2012-09-12,1742.75,33.93,94.72
2012-09-13,1730.5,33.0,94.72
2012-09-14,1772.5,34.71,94.72
2012-09-17,1767.25,34.53,94.72
2012-09-18,1756.75,34.06,94.72
2012-09-19,1774.5,34.65,94.72
2012-09-20,1760.0,34.25,94.72
2012-09-21,1773.75,34.69,94.72
2012-09-24,1758.5,33.73,94.72
2012-09-25,1766.75,34.01,94.72
2012-09-26,1763.75,33.88,94.72
2012-09-27,1755.25,33.95,94.72
2012-09-28,1781.0,34.65,94.72
2012-10-01,1770.5,34.35,89.57
2012-10-02,1778.5,34.85,89.57
2012-10-03,1777.25,34.72,89.57
2012-10-04,1786.5,34.96,89.57
2012-10-05,1790.0,34.85,89.57
2012-10-08,1769.0,33.85,89.57
2012-10-09,1770.75,33.87,89.57
2012-10-10,1763.0,33.79,89.57
2012-10-11,1767.25,34.25,89.57
2012-10-12,1767.0,33.79,89.57
2012-10-15,1747.25,33.22,89.57
2012-10-16,1737.5,32.8,89.57
2012-10-17,1747.75,33.03,89.57
2012-10-18,1748.0,32.99,89.57
2012-10-19,1732.75,32.33,89.57
2012-10-22,1725.0,32.17,89.57
2012-10-23,1717.0,31.71,89.57
2012-10-24,1708.5,31.95,89.57
2012-10-25,1715.0,32.08,89.57
2012-10-26,1704.0,31.67,89.57
2012-10-29,1712.0,31.82,89.57
2012-10-30,1713.5,31.98,89.57
2012-10-31,1718.0,32.28,89.57
2012-11-01,1723.25,32.66,86.66
2012-11-02,1708.25,31.92,86.66
2012-11-05,1679.0,30.91,86.66
2012-11-06,1691.75,31.4,86.66
2012-11-07,1730.5,32.14,86.66
2012-11-08,1715.0,31.7,86.66
2012-11-09,1732.75,32.16,86.66
2012-11-12,1735.75,32.63,86.66
2012-11-13,1724.75,32.58,86.66
2012-11-14,1724.5,32.48,86.66
2012-11-15,1723.5,32.57,86.66
2012-11-16,1710.0,32.27,86.66
2012-11-19,1723.25,32.67,86.66
2012-11-20,1734.0,33.19,86.66
2012-11-21,1726.75,33.01,86.66
2012-11-22,1729.75,33.29,86.66
2012-11-23,1734.75,33.41,86.66
2012-11-26,1747.25,34.08,86.66
2012-11-27,1747.25,34.05,86.66
2012-11-28,1741.0,33.85,86.66
2012-11-29,1724.5,33.76,86.66
2012-11-30,1728.25,34.28,86.66
2012-12-01,,,88.25
2012-12-03,1718.0,33.42,88.25
2012-12-04,1706.75,33.3,88.25
2012-12-05,1703.0,33.07,88.25
2012-12-06,1693.0,32.83,88.25
2012-12-07,1697.0,32.85,88.25
2012-12-10,1708.5,33.34,88.25
2012-12-11,1709.75,33.17,88.25
2012-12-12,1712.5,33.1,88.25
2012-12-13,1694.75,32.69,88.25
2012-12-14,1696.5,32.52,88.25
2012-12-17,1690.0,32.21,88.25
2012-12-18,1699.5,32.38,88.25
2012-12-19,1674.5,31.37,88.25
2012-12-20,1667.0,31.12,88.25
2012-12-21,1648.25,29.89,88.25
2012-12-24,1662.5,30.19,88.25
2012-12-27,1655.25,29.75,88.25
2012-12-28,1658.75,30.15,88.25
2012-12-31,1664.0,29.95,88.25
2013-01-01,,,94.69
2013-01-02,1681.5,30.87,94.69
2013-01-03,1684.5,30.91,94.69
2013-01-04,1632.25,29.32,94.69
2013-01-07,1653.75,30.14,94.69
2013-01-08,1653.75,30.39,94.69
2013-01-09,1663.5,30.39,94.69
2013-01-10,1663.0,30.49,94.69
2013-01-11,1669.5,30.67,94.69
2013-01-14,1667.75,30.76,94.69
2013-01-15,1681.0,31.19,94.69
2013-01-16,1679.75,31.23,94.69
2013-01-17,1683.25,31.5,94.69
2013-01-18,1690.0,31.82,94.69
2013-01-21,1688.0,31.9,94.69
2013-01-22,1692.5,31.94,94.69
2013-01-23,1692.25,32.23,94.69
2013-01-24,1677.0,31.85,94.69
2013-01-25,1670.25,31.56,94.69
2013-01-28,1656.75,30.87,94.69
2013-01-29,1660.5,31.06,94.69
2013-01-30,1666.25,31.35,94.69
2013-01-31,1674.5,32.03,94.69
2013-02-01,1665.0,31.43,95.32
2013-02-04,1664.25,31.51,95.32
2013-02-05,1678.0,32.01,95.32
2013-02-06,1670.0,31.7,95.32
2013-02-07,1675.75,31.75,95.32
2013-02-08,1669.75,31.52,95.32
2013-02-11,1663.5,31.16,95.32
2013-02-12,1641.75,30.84,95.32
2013-02-13,1648.0,31.035,95.32
2013-02-14,1644.0,30.88,95.32
2013-02-15,1629.25,30.18,95.32
2013-02-18,1611.25,30.0,95.32
2013-02-19,1613.5,30.0,95.32
2013-02-20,1602.0,29.11,95.32
2013-02-21,1568.5,28.72,95.32
2013-02-22,1580.0,28.79,95.32
2013-02-25,1592.5,29.17,95.32
2013-02-26,1597.25,28.75,95.32
2013-02-27,1608.5,29.07,95.32
2013-02-28,1591.0,28.95,95.32
2013-03-01,1570.0,28.01,93.05
2013-03-04,1578.0,28.69,93.05
2013-03-05,1584.25,28.93,93.05
2013-03-06,1574.0,28.74,93.05
2013-03-07,1580.5,29.01,93.05
2013-03-08,1577.0,28.78,93.05
2013-03-11,1577.5,28.9,93.05
2013-03-12,1582.5,29.25,93.05
2013-03-13,1591.5,29.12,93.05
2013-03-14,1585.0,28.64,93.05
2013-03-15,1593.25,28.91,93.05
2013-03-18,1599.5,28.8,93.05
2013-03-19,1602.5,28.85,93.05
2013-03-20,1611.5,28.9,93.05
2013-03-21,1608.75,28.91,93.05
2013-03-22,1611.5,29.06,93.05
2013-03-25,1602.25,28.67,93.05
2013-03-26,1597.25,28.83,93.05
2013-03-27,1591.0,28.33,93.05
2013-03-28,1602.5,28.64,93.05
2013-04-01,,,92.07
2013-04-02,1597.75,27.96,92.07
2013-04-03,1568.5,27.19,92.07
2013-04-04,1545.25,26.8,92.07
2013-04-05,1552.75,26.97,92.07
2013-04-08,1577.25,27.27,92.07
2013-04-09,1572.5,27.25,92.07
2013-04-10,1581.5,27.74,92.07
2013-04-11,1555.75,27.57,92.07
2013-04-12,1548.0,27.4,92.07
2013-04-15,1416.0,23.54,92.07
2013-04-16,1378.0,23.47,92.07
2013-04-17,1379.0,23.31,92.07
2013-04-18,1397.0,23.51,92.07
2013-04-19,1414.0,23.66,92.07
2013-04-22,1425.0,23.6,92.07
2013-04-23,1417.25,23.01,92.07
2013-04-24,1424.5,22.91,92.07
2013-04-25,1446.5,23.3,92.07
2013-04-26,1462.25,24.02,92.07
2013-04-29,1472.5,24.27,92.07
2013-04-30,1472.75,24.42,92.07
2013-05-01,1469.5,23.97,94.8
2013-05-02,1456.0,23.69,94.8
2013-05-03,1476.5,24.25,94.8
2013-05-07,1463.0,23.75,94.8
2013-05-08,1454.0,23.86,94.8
2013-05-09,1469.5,24.07,94.8
2013-05-10,1449.25,23.37,94.8
2013-05-13,1429.75,23.66,94.8
2013-05-14,1436.5,23.44,94.8
2013-05-15,1412.25,22.87,94.8
2013-05-16,1377.0,22.26,94.8
2013-05-17,1376.75,22.52,94.8
2013-05-20,1353.75,21.66,94.8
2013-05-21,1378.75,22.44,94.8
2013-05-22,1385.25,22.62,94.8
2013-05-23,1386.0,22.47,94.8
2013-05-24,1385.25,22.38,94.8
2013-05-28,1379.0,22.36,94.8
2013-05-29,1384.5,22.36,94.8
2013-05-30,1406.25,22.68,94.8
2013-05-31,1410.25,22.57,94.8
2013-06-01,,,95.8
2013-06-03,1396.75,22.43,95.8
2013-06-04,1405.25,22.51,95.8
2013-06-05,1396.5,22.37,95.8
2013-06-06,1399.5,22.62,95.8
2013-06-07,1410.0,22.6,95.8
2013-06-10,1376.75,21.81,95.8
2013-06-11,1369.5,21.58,95.8
2013-06-12,1377.25,21.78,95.8
2013-06-13,1386.25,21.83,95.8
2013-06-14,1379.75,21.69,95.8
2013-06-17,1386.0,21.87,95.8
2013-06-18,1378.5,21.8,95.8
2013-06-19,1366.0,21.62,95.8
2013-06-20,1303.25,20.24,95.8
2013-06-21,1290.25,19.87,95.8
2013-06-24,1283.25,19.65,95.8
2013-06-25,1285.0,19.77,95.8
2013-06-26,1229.0,18.67,95.8
2013-06-27,1232.0,18.61,95.8
2013-06-28,1203.25,18.86,95.8
2013-07-01,1243.5,19.44,104.61
2013-07-02,1260.75,19.62,104.61
2013-07-03,1246.0,19.55,104.61
2013-07-04,1249.5,19.57,104.61
2013-07-05,1232.75,19.32,104.61
2013-07-08,1225.5,19.16,104.61
2013-07-09,1252.0,19.1,104.61
2013-07-10,1252.25,19.37,104.61
2013-07-11,1280.75,19.85,104.61
2013-07-12,1275.0,19.66,104.61
2013-07-15,1281.25,19.82,104.61
2013-07-16,1286.0,19.95,104.61
2013-07-17,1284.25,19.83,104.61
2013-07-18,1279.75,19.49,104.61
2013-07-19,1286.0,19.42,104.61
2013-07-22,1313.75,19.95,104.61
2013-07-23,1326.75,20.18,104.61
2013-07-24,1340.0,20.395,104.61
2013-07-25,1312.0,19.92,104.61
2013-07-26,1327.75,20.02,104.61
2013-07-29,1330.75,20.1,104.61
2013-07-30,1322.25,19.68,104.61
2013-07-31,1331.5,19.94,104.61
2013-08-01,1323.75,19.72,106.57
2013-08-02,1285.75,19.46,106.57
2013-08-05,1311.0,19.76,106.57
2013-08-06,1292.0,19.78,106.57
2013-08-07,1275.5,19.27,106.57
2013-08-08,1287.75,19.73,106.57
2013-08-09,1305.5,20.31,106.57
2013-08-12,1325.75,20.835,106.57
2013-08-13,1334.0,21.46,106.57
2013-08-14,1323.25,21.5,106.57
2013-08-15,1339.5,22.0,106.57
2013-08-16,1360.75,22.83,106.57
2013-08-19,1375.25,23.23,106.57
2013-08-20,1365.75,22.87,106.57
2013-08-21,1360.0,22.94,106.57
2013-08-22,1370.5,23.07,106.57
2013-08-23,1374.5,23.06,106.57
2013-08-27,1411.0,24.29,106.57
2013-08-28,1425.5,24.74,106.57
2013-08-29,1406.25,24.11,106.57
2013-08-30,1392.75,23.64,106.57
2013-09-01,,,106.29
2013-09-02,1391.25,23.97,106.29
2013-09-03,1391.25,24.21,106.29
2013-09-04,1403.75,23.71,106.29
2013-09-05,1391.75,23.52,106.29
2013-09-06,1368.25,23.05,106.29
2013-09-09,1386.0,23.64,106.29
2013-09-10,1373.0,23.32,106.29
2013-09-11,1365.25,22.91,106.29
2013-09-12,1340.25,22.67,106.29
2013-09-13,1308.25,21.72,106.29
2013-09-16,1314.75,21.88,106.29
2013-09-17,1317.25,21.97,106.29
2013-09-18,1299.75,21.47,106.29
2013-09-19,1363.5,23.0,106.29
2013-09-20,1355.25,22.74,106.29
2013-09-23,1321.75,21.68,106.29
2013-09-24,1316.5,21.44,106.29
2013-09-25,1320.25,21.68,106.29
2013-09-26,1332.5,21.97,106.29
2013-09-27,1321.5,21.61,106.29
2013-09-30,1335.75,21.68,106.29
2013-10-01,1332.25,21.7,100.54
2013-10-02,1293.75,21.14,100.54
2013-10-03,1309.0,21.57,100.54
2013-10-04,1316.0,21.65,100.54
2013-10-07,1311.0,21.77,100.54
2013-10-08,1321.0,22.3,100.54
2013-10-09,1309.5,22.1,100.54
2013-10-10,1298.0,21.93,100.54
2013-10-11,1285.75,21.52,100.54
2013-10-14,1276.0,21.52,100.54
2013-10-15,1255.5,20.49,100.54
2013-10-16,1278.25,21.32,100.54
2013-10-17,1308.5,21.72,100.54
2013-10-18,1317.0,21.87,100.54
2013-10-21,1316.0,22.09,100.54
2013-10-22,1311.75,22.06,100.54
2013-10-23,1333.0,22.53,100.54
2013-10-24,1336.25,22.67,100.54
2013-10-25,1341.75,22.35,100.54
2013-10-28,1351.0,22.54,100.54
2013-10-29,1346.75,22.31,100.54
2013-10-30,1349.5,22.74,100.54
2013-10-31,1333.75,22.2,100.54
2013-11-01,1314.75,21.75,93.86
2013-11-04,1314.25,21.85,93.86
2013-11-05,1311.25,21.6,93.86
2013-11-06,1317.0,21.94,93.86
2013-11-07,1316.0,21.75,93.86
2013-11-08,1309.0,21.7,93.86
2013-11-11,1283.75,21.395,93.86
2013-11-12,1281.0,21.1,93.86
2013-11-13,1276.0,20.7,93.86
2013-11-14,1283.25,20.78,93.86
2013-11-15,1281.75,20.635,93.86
2013-11-18,1283.5,20.64,93.86
2013-11-19,1272.25,20.44,93.86
2013-11-20,1271.5,20.24,93.86
2013-11-21,1248.5,19.97,93.86
2013-11-22,1241.75,19.93,93.86
2013-11-25,1231.75,19.71,93.86
2013-11-26,1250.75,20.11,93.86
2013-11-27,1250.75,19.98,93.86
2013-11-28,1241.75,19.76,93.86
2013-11-29,1245.25,19.93,93.86
2013-12-01,,,97.63
2013-12-02,1237.5,19.75,97.63
2013-12-03,1219.0,19.17,97.63
2013-12-04,1213.0,19.05,97.63
2013-12-05,1234.0,19.46,97.63
2013-12-06,1230.75,19.49,97.63
2013-12-09,1228.5,19.5,97.63
2013-12-10,1245.75,20.05,97.63
2013-12-11,1255.25,20.39,97.63
2013-12-12,1243.5,19.8,97.63
2013-12-13,1222.75,19.55,97.63
2013-12-16,1229.5,19.5,97.63
2013-12-17,1237.25,20.02,97.63
2013-12-18,1233.25,19.94,97.63
2013-12-19,1205.25,19.34,97.63
2013-12-20,1195.0,19.33,97.63
2013-12-23,1192.75,19.37,97.63
2013-12-24,1196.5,19.4,97.63
2013-12-27,1209.25,19.92,97.63
2013-12-30,1201.5,19.65,97.63
2013-12-31,1201.5,19.5,97.63
2014-01-01,,,94.62
2014-01-02,1219.75,19.94,94.62
2014-01-03,1232.25,20.18,94.62
2014-01-06,1238.0,20.04,94.62
2014-01-07,1237.5,20.02,94.62
2014-01-08,1226.5,19.52,94.62
2014-01-09,1226.0,19.54,94.62
2014-01-10,1232.25,19.8,94.62
2014-01-13,1246.0,20.09,94.62
2014-01-14,1248.75,20.27,94.62
2014-01-15,1238.0,20.09,94.62
2014-01-16,1237.25,20.0,94.62
2014-01-17,1241.0,20.01,94.62
2014-01-20,1254.75,20.29,94.62
2014-01-21,1247.75,20.03,94.62
2014-01-22,1239.5,19.87,94.62
2014-01-23,1244.25,20.11,94.62
2014-01-24,1259.25,20.19,94.62
2014-01-27,1270.0,19.83,94.62
2014-01-28,1253.5,19.72,94.62
2014-01-29,1254.75,19.68,94.62
2014-01-30,1254.0,19.41,94.62
2014-01-31,1246.5,19.31,94.62
2014-02-01,,,100.82
2014-02-03,1246.5,19.27,100.82
2014-02-04,1253.0,19.34,100.82
2014-02-05,1257.0,19.63,100.82
2014-02-06,1258.5,20.14,100.82
2014-02-07,1260.0,19.87,100.82
2014-02-10,1273.5,20.2,100.82
2014-02-11,1282.75,20.17,100.82
2014-02-12,1286.5,20.2,100.82
2014-02-13,1290.25,20.27,100.82
2014-02-14,1308.5,21.09,100.82
2014-02-17,1326.0,21.65,100.82
2014-02-18,1314.0,21.37,100.82
2014-02-19,1318.75,21.75,100.82
2014-02-20,1313.75,21.59,100.82
2014-02-21,1320.75,21.74,100.82
2014-02-24,1333.0,22.05,100.82
2014-02-25,1332.75,21.73,100.82
2014-02-26,1340.0,21.845,100.82
2014-02-27,1331.0,21.38,100.82
2014-02-28,1327.75,21.27,100.82
2014-03-01,,,100.8
2014-03-03,1344.25,21.46,100.8
2014-03-04,1339.5,21.15,100.8
2014-03-05,1333.5,21.32,100.8
2014-03-06,1334.25,21.11,100.8
2014-03-07,1348.25,21.38,100.8
2014-03-10,1334.25,20.99,100.8
2014-03-11,1348.0,21.25,100.8
2014-03-12,1355.75,20.97,100.8
2014-03-13,1371.0,21.24,100.8
2014-03-14,1370.0,21.36,100.8
2014-03-17,1379.0,21.22,100.8
2014-03-18,1362.5,20.94,100.8
2014-03-19,1346.0,20.75,100.8
2014-03-20,1327.0,20.17,100.8
2014-03-21,1338.5,20.55,100.8
2014-03-24,1322.0,20.2,100.8
2014-03-25,1314.75,20.0,100.8
2014-03-26,1314.5,20.03,100.8
2014-03-27,1295.0,19.68,100.8
2014-03-28,1295.75,19.71,100.8
2014-03-31,1294.0,19.97,100.8
2014-04-01,1286.5,19.8,102.07
2014-04-02,1284.0,19.82,102.07
2014-04-03,1287.25,19.83,102.07
2014-04-04,1293.5,19.93,102.07
2014-04-07,1299.0,19.81,102.07
2014-04-08,1314.75,20.15,102.07
2014-04-09,1309.75,19.89,102.07
2014-04-10,1321.5,20.24,102.07
2014-04-11,1317.25,20.09,102.07
2014-04-14,1324.5,19.74,102.07
2014-04-15,1311.5,19.77,102.07
2014-04-16,1299.0,19.6,102.07
2014-04-17,1299.25,19.62,102.07
2014-04-22,1290.75,19.51,102.07
2014-04-23,1283.5,19.46,102.07
2014-04-24,1283.5,19.06,102.07
2014-04-25,1294.25,19.66,102.07
2014-04-28,1302.0,19.6,102.07
2014-04-29,1289.75,19.33,102.07
2014-04-30,1292.0,19.28,102.07
2014-05-01,1283.0,19.06,102.18
2014-05-02,1285.0,19.17,102.18
2014-05-06,1308.5,19.64,102.18
2014-05-07,1311.0,19.64,102.18
2014-05-08,1291.25,19.25,102.18
2014-05-09,1289.0,19.25,102.18
2014-05-12,1292.75,19.46,102.18
2014-05-13,1292.75,19.44,102.18
2014-05-14,1300.25,19.87,102.18
2014-05-15,1303.75,19.66,102.18
2014-05-16,1293.75,19.33,102.18
2014-05-19,1301.0,19.55,102.18
2014-05-20,1291.5,19.37,102.18
2014-05-21,1292.0,19.31,102.18
2014-05-22,1294.5,19.56,102.18
2014-05-23,1292.0,19.42,102.18
2014-05-27,1283.0,19.25,102.18
2014-05-28,1265.25,19.125,102.18
2014-05-29,1254.0,18.85,102.18
2014-05-30,1254.0,19.0,102.18
2014-06-01,,,105.79
2014-06-02,1244.75,18.81,105.79
2014-06-03,1244.25,18.87,105.79
2014-06-04,1246.0,18.76,105.79
2014-06-05,1244.75,18.81,105.79
2014-06-06,1254.0,19.03,105.79
2014-06-09,1255.0,19.11,105.79
2014-06-10,1253.5,19.0,105.79
2014-06-11,1262.5,19.2,105.79
2014-06-12,1261.75,19.33,105.79
2014-06-13,1273.0,19.58,105.79
2014-06-16,1281.75,19.67,105.79
2014-06-17,1264.5,19.55,105.79
2014-06-18,1269.0,19.73,105.79
2014-06-19,1282.0,19.94,105.79
2014-06-20,1310.0,20.62,105.79
2014-06-23,1313.5,20.75,105.79
2014-06-24,1323.0,21.12,105.79
2014-06-25,1312.0,20.78,105.79
2014-06-26,1311.5,20.83,105.79
2014-06-27,1315.25,21.04,105.79
2014-06-30,1313.0,20.87,105.79
2014-07-01,1325.75,21.08,103.59
2014-07-02,1326.75,21.04,103.59
2014-07-03,1322.5,21.0,103.59
2014-07-04,1321.5,21.12,103.59
2014-07-07,1313.25,20.95,103.59
2014-07-08,1318.25,21.08,103.59
2014-07-09,1322.5,21.13,103.59
2014-07-10,1343.25,21.5,103.59
2014-07-11,1336.5,21.415,103.59
2014-07-14,1321.25,21.13,103.59
2014-07-15,1312.0,20.93,103.59
2014-07-16,1297.5,20.7,103.59
2014-07-17,1302.75,20.78,103.59
2014-07-18,1310.25,20.94,103.59
2014-07-21,1312.75,20.93,103.59
2014-07-22,1307.0,20.81,103.59
2014-07-23,1307.5,20.93,103.59
2014-07-24,1300.0,20.84,103.59
2014-07-25,1292.5,20.46,103.59
2014-07-28,1305.0,20.63,103.59
2014-07-29,1307.5,20.64,103.59
2014-07-30,1297.5,20.54,103.59
2014-07-31,1295.0,20.69,103.59
2014-08-01,1284.5,20.34,96.54
2014-08-04,1293.5,20.35,96.54
2014-08-05,1292.75,20.2,96.54
2014-08-06,1288.5,19.78,96.54
2014-08-07,1302.0,20.07,96.54
2014-08-08,1317.5,20.13,96.54
2014-08-11,1308.25,19.85,96.54
2014-08-12,1311.0,20.08,96.54
2014-08-13,1309.25,19.9,96.54
2014-08-14,1315.0,19.86,96.54
2014-08-15,1313.6,19.86,96.54
2014-08-18,1302.75,19.59,96.54
2014-08-19,1300.25,19.66,96.54
2014-08-20,1294.5,19.42,96.54
2014-08-21,1280.5,19.4,96.54
2014-08-22,1281.0,19.49,96.54
2014-08-26,1286.5,19.49,96.54
2014-08-27,1285.0,19.32,96.54
2014-08-28,1288.0,19.75,96.54
2014-08-29,1285.75,19.47,96.54
2014-09-01,1287.25,19.49,93.21
2014-09-02,1277.75,19.2,93.21
2014-09-03,1268.5,19.1,93.21
2014-09-04,1271.0,19.21,93.21
2014-09-05,1264.0,19.13,93.21
2014-09-08,1267.25,19.19,93.21
2014-09-09,1256.0,19.0,93.21
2014-09-10,1254.25,19.01,93.21
2014-09-11,1247.0,18.7,93.21
2014-09-12,1237.25,18.64,93.21
2014-09-15,1234.75,18.64,93.21
2014-09-16,1238.75,18.75,93.21
2014-09-17,1236.5,18.63,93.21
2014-09-18,1223.0,18.5,93.21
2014-09-19,1222.5,18.45,93.21
2014-09-22,1214.0,17.74,93.21
2014-09-23,1225.0,17.92,93.21
2014-09-24,1224.0,17.76,93.21
2014-09-25,1210.5,17.52,93.21
2014-09-26,1222.25,17.54,93.21
2014-09-29,1217.75,17.58,93.21
2014-09-30,1210.0,17.11,93.21
2014-10-01,1208.5,17.04,84.4
2014-10-02,1214.5,17.09,84.4
2014-10-03,1207.5,16.97,84.4
2014-10-06,1193.25,17.02,84.4
2014-10-07,1207.5,17.36,84.4
2014-10-08,1220.0,17.35,84.4
2014-10-09,1227.5,17.64,84.4
2014-10-10,1222.25,17.26,84.4
2014-10-13,1228.0,17.41,84.4
2014-10-14,1233.0,17.5,84.4
2014-10-15,1223.5,17.01,84.4
2014-10-16,1241.0,17.46,84.4
2014-10-17,1238.0,17.36,84.4
2014-10-20,1241.0,17.38,84.4
2014-10-21,1251.75,17.36,84.4
2014-10-22,1246.75,17.36,84.4
2014-10-23,1240.5,17.07,84.4
2014-10-24,1231.75,17.19,84.4
2014-10-27,1230.5,17.18,84.4
2014-10-28,1228.25,17.18,84.4
2014-10-29,1228.0,17.2,84.4
2014-10-30,1205.75,16.78,84.4
2014-10-31,1173.25,16.2,84.4
2014-11-01,,,75.79
2014-11-03,1170.75,16.15,75.79
2014-11-04,1169.25,16.12,75.79
2014-11-05,1145.25,15.32,75.79
2014-11-06,1144.5,15.28,75.79
2014-11-07,1145.0,15.42,75.79
2014-11-10,1172.0,15.67,75.79
2014-11-11,1151.25,15.57,75.79
2014-11-12,1163.25,15.62,75.79
2014-11-13,1161.0,15.74,75.79
2014-11-14,1154.0,15.35,75.79
2014-11-17,1187.0,16.2,75.79
2014-11-18,1202.0,16.27,75.79
2014-11-19,1200.75,16.26,75.79
2014-11-20,1194.0,16.2,75.79
2014-11-21,1193.25,16.3,75.79
2014-11-24,1196.0,16.33,75.79
2014-11-25,1202.25,16.66,75.79
2014-11-26,1195.75,16.61,75.79
2014-11-27,1196.5,16.42,75.79
2014-11-28,1184.5,15.97,75.79
2014-12-01,1178.75,15.73,59.29
2014-12-02,1197.0,16.16,59.29
2014-12-03,1203.25,16.3,59.29
2014-12-04,1204.0,16.42,59.29
2014-12-05,1204.5,16.33,59.29
2014-12-08,1195.25,16.26,59.29
2014-12-09,1206.5,16.37,59.29
2014-12-10,1228.25,17.06,59.29
2014-12-11,1219.5,16.98,59.29
2014-12-12,1223.5,17.07,59.29
2014-12-15,1210.75,16.85,59.29
2014-12-16,1199.25,16.29,59.29
2014-12-17,1199.0,15.95,59.29
2014-12-18,1210.75,16.08,59.29
2014-12-19,1197.5,15.86,59.29
2014-12-22,1195.25,16.09,59.29
2014-12-23,1179.5,15.71,59.29
2014-12-24,1177.0,15.77,59.29
2014-12-29,1194.0,16.0,59.29
2014-12-30,1186.5,15.79,59.29
2014-12-31,1199.25,15.97,59.29
2015-01-01,,,47.22
2015-01-02,1184.25,15.71,47.22
2015-01-05,1192.0,15.88,47.22
2015-01-06,1211.0,16.29,47.22
2015-01-07,1213.75,16.33,47.22
2015-01-08,1206.5,16.37,47.22
2015-01-09,1211.25,16.24,47.22
2015-01-12,1222.0,16.52,47.22
2015-01-13,1239.0,17.0,47.22
2015-01-14,1228.75,16.64,47.22
2015-01-15,1235.25,17.12,47.22
2015-01-16,1258.25,16.92,47.22
2015-01-19,1275.5,17.65,47.22
2015-01-20,1292.25,17.8,47.22
2015-01-21,1298.0,18.22,47.22
2015-01-22,1287.0,18.08,47.22
2015-01-23,1293.5,18.23,47.22
2015-01-26,1282.75,17.83,47.22
2015-01-27,1279.0,17.87,47.22
2015-01-28,1287.0,18.01,47.22
2015-01-29,1275.5,17.43,47.22
2015-01-30,1263.5,16.92,47.22
2015-02-01,,,50.58
2015-02-02,1274.25,17.22,50.58
2015-02-03,1281.0,17.59,50.58
2015-02-04,1269.25,17.39,50.58
2015-02-05,1263.75,17.0,50.58
2015-02-06,1264.0,17.22,50.58
2015-02-09,1242.25,16.97,50.58
2015-02-10,1237.5,16.8,50.58
2015-02-11,1235.5,16.95,50.58
2015-02-12,1225.25,16.89,50.58
2015-02-13,1225.75,16.86,50.58
2015-02-16,1233.5,17.27,50.58
2015-02-17,1221.75,16.82,50.58
2015-02-18,1206.5,16.42,50.58
2015-02-19,1217.75,16.73,50.58
2015-02-20,1203.5,16.34,50.58
2015-02-23,1193.5,16.2,50.58
2015-02-24,1195.5,16.32,50.58
2015-02-25,1206.5,16.51,50.58
2015-02-26,1220.0,16.82,50.58
2015-02-27,1205.0,16.53,50.58
2015-03-01,,,47.82
2015-03-02,1216.75,16.63,47.82
2015-03-03,1207.75,16.42,47.82
2015-03-04,1204.25,16.32,47.82
2015-03-05,1199.75,16.19,47.82
2015-03-06,1196.5,15.99,47.82
2015-03-09,1173.75,15.92,47.82
2015-03-10,1161.0,15.78,47.82
2015-03-11,1158.75,15.64,47.82
2015-03-12,1161.25,15.68,47.82
2015-03-13,1156.5,15.5,47.82
2015-03-16,1157.0,15.58,47.82
2015-03-17,1154.75,15.56,47.82
2015-03-18,1149.0,15.47,47.82
2015-03-19,1164.0,15.88,47.82
2015-03-20,1171.75,16.17,47.82
2015-03-23,1181.4,16.73,47.82
2015-03-24,1193.25,16.97,47.82
2015-03-25,1192.55,16.94,47.82
2015-03-26,1209.4,17.13,47.82
2015-03-27,1198.0,17.14,47.82
2015-03-30,1187.4,16.65,47.82
2015-03-31,1179.25,16.6,47.82
2015-04-01,1181.25,16.56,54.45
2015-04-02,1201.5,16.84,54.45
2015-04-07,1208.5,16.86,54.45
2015-04-08,1211.1,16.84,54.45
2015-04-09,1196.0,16.3,54.45
2015-04-10,1201.9,16.55,54.45
2015-04-13,1197.85,16.27,54.45
2015-04-14,1191.45,16.08,54.45
2015-04-15,1189.85,16.18,54.45
2015-04-16,1204.6,16.47,54.45
2015-04-17,1204.55,16.36,54.45
2015-04-20,1203.25,16.09,54.45
2015-04-21,1197.7,16.08,54.45
2015-04-22,1202.4,16.05,54.45
2015-04-23,1187.75,15.86,54.45
2015-04-24,1192.15,15.83,54.45
2015-04-27,1182.75,15.84,54.45
2015-04-28,1201.4,16.32,54.45
2015-04-29,1204.8,16.48,54.45
2015-04-30,1204.3,16.52,54.45
2015-05-01,1179.0,16.17,59.27
2015-05-05,1187.4,16.42,59.27
2015-05-06,1191.25,16.41,59.27
2015-05-07,1183.0,16.35,59.27
2015-05-08,1185.25,16.31,59.27
2015-05-11,1184.75,16.39,59.27
2015-05-12,1184.45,16.46,59.27
2015-05-13,1193.0,16.65,59.27
2015-05-14,1214.75,17.4,59.27
2015-05-15,1216.3,17.25,59.27
2015-05-18,1228.15,17.7,59.27
2015-05-19,1219.65,17.4,59.27
2015-05-20,1206.75,17.07,59.27
2015-05-21,1209.6,17.18,59.27
2015-05-22,1211.0,17.25,59.27
2015-05-26,1194.0,16.79,59.27
2015-05-27,1187.85,16.66,59.27
2015-05-28,1189.45,16.68,59.27
2015-05-29,1190.4,16.67,59.27
2015-06-01,1187.3,16.61,59.82
2015-06-02,1188.75,16.7,59.82
2015-06-03,1186.6,16.6,59.82
2015-06-04,1182.45,16.47,59.82
2015-06-05,1175.9,16.15,59.82
