Date,Gold,Silver,Oil
2006-07-13,648.8,11.62,
2006-07-14,660.4,11.63,
2006-07-17,671.5,11.5,
2006-07-18,647.5,11.01,
2006-07-19,626.0,10.52,
2006-07-20,642.9,11.08,
2006-07-21,626.75,11.01,
2006-07-24,616.4,10.74,
2006-07-25,618.75,11.01,
2006-07-26,617.75,10.9,
2006-07-27,634.2,11.22,
2006-07-28,631.25,11.34,
2006-07-31,637.0,11.44,
2006-08-01,635.5,11.355,73.05
2006-08-02,648.25,11.75,
2006-08-03,646.25,12.065,
2006-08-04,644.5,12.2,
2006-08-07,647.25,12.45,
2006-08-08,645.4,12.13,
2006-08-09,640.5,12.265,
2006-08-10,650.5,12.43,
2006-08-11,641.55,12.275,
2006-08-14,628.0,11.76,
2006-08-15,624.75,11.99,
2006-08-16,626.0,12.15,
2006-08-17,630.75,12.28,
2006-08-18,614.75,12.01,
2006-08-21,621.5,12.24,
2006-08-22,626.5,12.2,
2006-08-23,623.5,12.42,
2006-08-24,623.5,12.58,
2006-08-25,622.0,12.4,
2006-08-29,616.85,12.14,
2006-08-30,614.7,12.22,
2006-08-31,621.75,12.6,
2006-09-01,624.0,12.75,63.87
2006-09-04,626.75,12.995,
2006-09-05,629.75,13.15,
2006-09-06,636.7,12.95,
2006-09-07,634.0,13.06,
2006-09-08,611.5,12.29,
2006-09-11,597.1,11.76,
2006-09-12,596.0,11.34,
2006-09-13,581.5,11.0,
2006-09-14,593.4,11.35,
2006-09-15,578.6,10.7,
2006-09-18,581.5,10.97,
2006-09-19,582.5,10.91,
2006-09-20,576.25,10.74,
2006-09-21,580.5,11.02,
2006-09-22,592.0,11.28,
2006-09-25,589.5,11.05,
2006-09-26,591.25,11.11,
2006-09-27,595.1,11.58,
2006-09-28,603.5,11.66,
2006-09-29,601.75,11.55,
2006-10-01,,,58.88
2006-10-02,602.0,11.58,
2006-10-03,593.0,11.34,
2006-10-04,578.5,10.825,
2006-10-05,568.25,10.96,
2006-10-06,570.6,11.01,
2006-10-09,578.25,11.335,
2006-10-10,577.25,11.21,
2006-10-11,574.0,11.14,
2006-10-12,575.9,11.3,
2006-10-13,577.9,11.4,
2006-10-16,593.0,11.72,
2006-10-17,594.9,11.85,
2006-10-18,595.25,11.76,
2006-10-19,589.75,11.62,
2006-10-20,598.0,11.98,
2006-10-23,588.5,11.71,
2006-10-24,578.4,11.57,
2006-10-25,581.6,11.75,
2006-10-26,591.8,11.97,
2006-10-27,593.75,12.05,
2006-10-30,604.75,12.13,
2006-10-31,600.9,12.08,
2006-11-01,611.25,12.36,59.37
2006-11-02,615.75,12.41,
2006-11-03,625.65,12.62,
2006-11-06,625.75,12.51,
2006-11-07,625.75,12.62,
2006-11-08,625.5,12.605,
2006-11-09,618.0,12.595,
2006-11-10,632.25,13.025,
2006-11-13,628.5,12.86,
2006-11-14,623.4,12.85,
2006-11-15,620.25,12.69,
2006-11-16,624.5,12.94,
2006-11-17,618.25,12.75,
2006-11-20,624.0,12.92,
2006-11-21,625.0,12.92,
2006-11-22,627.75,13.07,
2006-11-23,630.7,13.12,
2006-11-24,636.0,13.365,
2006-11-27,637.5,13.485,
2006-11-28,637.75,13.44,
2006-11-29,638.25,13.65,
2006-11-30,638.4,13.68,
2006-12-01,644.4,13.85,62.03
2006-12-04,644.8,14.05,
2006-12-05,643.0,14.045,
2006-12-06,636.75,13.68,
2006-12-07,630.5,13.67,
2006-12-08,630.9,13.84,
2006-12-11,625.5,13.72,
2006-12-12,629.5,13.85,
2006-12-13,629.0,13.795,
2006-12-14,628.75,13.77,
2006-12-15,626.0,13.73,
2006-12-18,617.5,12.97,
2006-12-19,616.0,12.46,
2006-12-20,623.4,12.8,
2006-12-21,622.0,12.52,
2006-12-22,619.75,12.5,
2006-12-27,628.3,12.86,
2006-12-28,629.0,12.84,
2006-12-29,635.7,12.9,
2007-01-01,,,54.57
2007-01-02,640.75,13.01,
2007-01-03,636.75,12.91,
2007-01-04,625.25,12.62,
2007-01-05,626.0,12.7,
2007-01-08,608.3,12.21,
2007-01-09,612.0,12.36,
2007-01-10,610.75,12.45,
2007-01-11,613.5,12.41,
2007-01-12,614.1,12.43,
2007-01-15,628.25,12.885,
2007-01-16,625.6,12.84,
2007-01-17,623.25,12.55,
2007-01-18,632.8,12.84,
2007-01-19,629.0,12.72,
2007-01-22,635.1,12.865,
2007-01-23,637.5,13.09,
2007-01-24,643.0,13.2,
2007-01-25,648.75,13.38,
2007-01-26,645.7,13.22,
2007-01-29,643.4,13.25,
2007-01-30,642.25,13.15,
2007-01-31,645.75,13.36,
2007-02-01,652.55,13.58,59.26
2007-02-02,654.75,13.66,
2007-02-05,648.0,13.29,
2007-02-06,653.9,13.66,
2007-02-07,655.25,13.65,
2007-02-08,650.55,13.53,
2007-02-09,657.85,13.84,
2007-02-12,663.35,13.78,
2007-02-13,664.75,13.79,
2007-02-14,668.25,13.96,
2007-02-15,670.0,13.98,
2007-02-16,665.25,13.9,
2007-02-19,670.5,14.03,
2007-02-20,668.6,13.9,
2007-02-21,658.6,13.74,
2007-02-22,676.4,14.25,
2007-02-23,677.5,14.28,
2007-02-26,684.5,14.58,
2007-02-27,684.5,14.49,
2007-02-28,677.0,14.31,
2007-03-01,673.6,14.29,60.56
2007-03-02,664.0,13.53,
2007-03-05,638.6,12.605,
2007-03-06,644.6,12.935,
2007-03-07,646.35,12.89,
2007-03-08,653.75,13.09,
2007-03-09,653.85,13.07,
2007-03-12,652.5,12.97,
2007-03-13,650.5,12.92,
2007-03-14,640.75,12.65,
2007-03-15,646.1,12.9,
2007-03-16,650.65,13.07,
2007-03-19,654.5,13.16,
2007-03-20,654.4,13.25,
2007-03-21,660.5,13.33,
2007-03-22,664.0,13.375,
2007-03-23,662.15,13.37,
2007-03-26,659.65,13.26,
2007-03-27,665.15,13.34,
2007-03-28,665.6,13.36,
2007-03-29,664.9,13.34,
2007-03-30,663.5,13.35,
2007-04-01,,,63.97
2007-04-02,663.3,13.335,
2007-04-03,663.5,13.28,
2007-04-04,665.9,13.45,
2007-04-05,672.6,13.58,
2007-04-10,676.85,13.84,
2007-04-11,679.1,13.92,
2007-04-12,678.5,13.84,
2007-04-13,677.0,13.88,
2007-04-16,687.25,14.09,
2007-04-17,688.0,13.96,
2007-04-18,690.4,13.96,
2007-04-19,687.25,13.835,
2007-04-20,687.6,13.87,
2007-04-23,691.0,13.86,
2007-04-24,689.7,14.03,
2007-04-25,686.2,13.79,
2007-04-26,685.5,13.66,
2007-04-27,672.5,13.35,
2007-04-30,678.0,13.5,
2007-05-01,677.5,13.45,63.46
2007-05-02,673.25,13.18,
2007-05-03,675.9,13.33,
2007-05-04,680.8,13.4,
2007-05-08,685.9,13.48,
2007-05-09,686.5,13.45,
2007-05-10,677.85,13.29,
2007-05-11,667.85,13.04,
2007-05-14,674.2,13.19,
2007-05-15,667.0,13.02,
2007-05-16,670.9,13.16,
2007-05-17,663.2,12.9,
2007-05-18,660.75,12.87,
2007-05-21,662.4,12.93,
2007-05-22,663.5,13.07,
2007-05-23,659.2,12.96,
2007-05-24,661.5,13.04,
2007-05-25,655.0,12.925,
2007-05-29,657.6,13.03,
2007-05-30,657.1,13.11,
2007-05-31,656.6,13.25,
2007-06-01,662.5,13.53,67.48
2007-06-04,670.75,13.67,
2007-06-05,671.3,13.71,
2007-06-06,669.8,13.69,
2007-06-07,670.85,13.65,
2007-06-08,656.75,13.31,
2007-06-11,652.75,13.16,
2007-06-12,652.8,13.15,
2007-06-13,644.1,12.86,
2007-06-14,650.75,13.04,
2007-06-15,650.6,13.06,
2007-06-18,658.0,13.31,
2007-06-19,655.1,13.19,
2007-06-20,659.6,13.34,
2007-06-21,654.5,13.17,
2007-06-22,652.0,13.155,
2007-06-25,651.25,12.96,
2007-06-26,649.55,12.85,
2007-06-27,642.85,12.26,
2007-06-28,645.7,12.425,
2007-06-29,648.5,12.54,
2007-07-01,,,74.18
2007-07-02,650.5,12.47,
2007-07-03,657.25,12.6,
2007-07-04,654.0,12.605,
2007-07-05,655.9,12.6,
2007-07-06,647.75,12.4,
2007-07-09,657.0,12.74,
2007-07-10,661.15,12.76,
2007-07-11,664.0,12.95,
2007-07-12,663.0,12.95,
2007-07-13,667.5,13.125,
2007-07-16,667.25,13.03,
2007-07-17,663.15,12.9,
2007-07-18,667.75,12.94,
2007-07-19,673.0,13.25,
2007-07-20,676.0,13.29,
2007-07-23,683.5,13.34,
2007-07-24,682.75,13.34,
2007-07-25,677.25,13.175,
2007-07-26,675.4,13.13,
2007-07-27,663.5,12.75,
2007-07-30,661.5,12.73,
2007-07-31,666.75,12.93,
2007-08-01,660.25,12.77,72.39
2007-08-02,665.35,12.96,
2007-08-03,666.35,12.96,
2007-08-06,674.15,13.1,
2007-08-07,669.25,12.99,
2007-08-08,670.4,13.03,
2007-08-09,670.85,12.975,
2007-08-10,664.5,12.69,
2007-08-13,669.85,12.87,
2007-08-14,667.35,12.76,
2007-08-15,665.0,12.51,
2007-08-16,664.15,12.365,
2007-08-17,653.0,11.69,
2007-08-20,658.5,11.95,
2007-08-21,655.5,11.67,
2007-08-22,657.15,11.68,
2007-08-23,662.25,11.88,
2007-08-24,659.75,11.7,
2007-08-28,667.0,11.83,
2007-08-29,664.75,11.8,
2007-08-30,666.3,11.86,
2007-08-31,668.0,11.95,
2007-09-01,,,79.93
2007-09-03,672.75,12.1,
2007-09-04,673.5,12.095,
2007-09-05,679.5,12.215,
2007-09-06,683.5,12.245,
2007-09-07,695.0,12.57,
2007-09-10,704.0,12.56,
2007-09-11,704.25,12.57,
2007-09-12,711.75,12.66,
2007-09-13,708.1,12.47,
2007-09-14,706.75,12.5,
2007-09-17,710.25,12.59,
2007-09-18,717.7,12.96,
2007-09-19,723.75,12.995,
2007-09-20,727.75,13.17,
2007-09-21,735.35,13.47,
2007-09-24,733.25,13.62,
2007-09-25,727.7,13.28,
2007-09-26,730.55,13.44,
2007-09-27,729.75,13.51,
2007-09-28,737.75,13.65,
2007-10-01,745.25,13.775,86.2
2007-10-02,735.75,13.28,
2007-10-03,733.15,13.35,
2007-10-04,726.75,13.22,
2007-10-05,735.85,13.435,
2007-10-08,736.5,13.29,
2007-10-09,728.8,13.21,
2007-10-10,740.5,13.62,
2007-10-11,747.5,13.67,
2007-10-12,748.5,13.79,
2007-10-15,755.85,13.95,
2007-10-16,761.75,13.66,
2007-10-17,759.75,13.6,
2007-10-18,758.35,13.68,
2007-10-19,768.25,13.83,
2007-10-22,755.6,13.35,
2007-10-23,757.5,13.57,
2007-10-24,757.35,13.44,
2007-10-25,765.0,13.725,
2007-10-26,775.6,14.07,
2007-10-29,792.5,14.41,
2007-10-30,784.0,14.175,
2007-10-31,783.0,14.32,
2007-11-01,792.0,14.36,94.62
2007-11-02,790.75,14.32,
2007-11-05,802.5,14.49,
2007-11-06,817.55,14.96,
2007-11-07,841.75,15.82,
2007-11-08,832.25,15.36,
2007-11-09,836.0,15.15,
2007-11-12,817.0,15.14,
2007-11-13,803.4,14.675,
2007-11-14,808.25,14.97,
2007-11-15,806.0,14.82,
2007-11-16,790.25,14.45,
2007-11-19,788.5,14.52,
2007-11-20,789.65,14.36,
2007-11-21,796.25,14.55,
2007-11-22,802.25,14.52,
2007-11-23,810.5,14.55,
2007-11-26,836.25,14.885,
2007-11-27,823.25,14.65,
2007-11-28,796.5,14.275,
2007-11-29,807.25,14.38,
2007-11-30,794.75,14.23,
2007-12-01,,,91.73
2007-12-03,783.75,13.86,
2007-12-04,790.25,14.25,
2007-12-05,801.75,14.34,
2007-12-06,788.75,14.06,
2007-12-07,799.75,14.44,
2007-12-10,800.0,14.38,
2007-12-11,806.75,14.615,
2007-12-12,807.5,14.635,
2007-12-13,809.0,14.61,
2007-12-14,796.25,14.01,
2007-12-17,787.0,13.745,
2007-12-18,796.25,13.97,
2007-12-19,801.5,13.98,
2007-12-20,799.5,13.97,
2007-12-21,803.0,14.28,
2007-12-24,810.25,14.35,
2007-12-27,822.5,14.67,
2007-12-28,828.5,14.75,
2007-12-31,836.5,14.76,
2008-01-01,,,92.95
2008-01-02,840.75,14.93,
2008-01-03,865.35,15.38,
2008-01-04,858.75,15.275,
2008-01-07,857.5,15.24,
2008-01-08,873.25,15.485,
2008-01-09,887.85,16.0,
2008-01-10,874.25,15.62,
2008-01-11,893.75,16.06,
2008-01-14,911.5,16.5,
2008-01-15,904.75,16.24,
2008-01-16,881.0,15.85,
2008-01-17,881.5,15.88,
2008-01-18,872.75,15.825,
2008-01-21,874.25,15.77,
2008-01-22,862.0,15.57,
2008-01-23,887.8,15.95,
2008-01-24,891.5,16.35,
2008-01-25,921.25,16.53,
2008-01-28,916.5,16.44,
2008-01-29,927.5,16.75,
2008-01-30,923.75,16.76,
2008-01-31,923.75,16.74,
2008-02-01,933.0,17.19,95.35
2008-02-04,899.5,16.7,
2008-02-05,889.75,16.51,
2008-02-06,892.0,16.48,
2008-02-07,908.25,16.7,
2008-02-08,914.0,16.95,
2008-02-11,925.5,17.37,
2008-02-12,920.25,17.46,
2008-02-13,905.75,16.98,
2008-02-14,910.85,17.26,
2008-02-15,909.75,17.38,
2008-02-18,905.0,17.01,
2008-02-19,916.5,17.25,
2008-02-20,924.85,17.42,
2008-02-21,943.0,17.98,
2008-02-22,945.75,17.94,
2008-02-25,947.5,18.06,
2008-02-26,934.0,18.12,
2008-02-27,958.75,19.33,
2008-02-28,957.0,19.24,
2008-02-29,969.0,19.62,
2008-03-01,,,105.56
2008-03-03,978.25,20.16,
2008-03-04,981.75,20.32,
2008-03-05,966.25,19.48,
2008-03-06,986.25,20.8,
2008-03-07,978.5,20.22,
2008-03-10,973.15,19.57,
2008-03-11,980.5,20.25,
2008-03-12,975.75,19.7,
2008-03-13,988.25,20.79,
2008-03-14,997.0,20.41,
2008-03-17,1023.5,20.92,
2008-03-18,1005.75,20.38,
2008-03-19,995.25,19.88,
2008-03-20,913.5,17.53,
2008-03-25,930.65,17.575,
2008-03-26,945.75,18.07,
2008-03-27,948.25,18.2,
2008-03-28,944.5,18.36,
2008-03-31,937.25,17.99,
2008-04-01,897.0,16.74,112.57
2008-04-02,893.5,16.89,
2008-04-03,898.25,17.15,
2008-04-04,905.25,17.45,
2008-04-07,914.7,17.96,
2008-04-08,921.0,18.0,
2008-04-09,906.75,17.49,
2008-04-10,934.25,18.32,
2008-04-11,925.5,17.95,
2008-04-14,917.75,17.45,
2008-04-15,931.75,17.86,
2008-04-16,932.75,18.07,
2008-04-17,951.5,18.56,
2008-04-18,942.25,18.18,
2008-04-21,915.75,17.86,
2008-04-22,920.75,17.56,
2008-04-23,916.25,17.55,
2008-04-24,900.75,17.09,
2008-04-25,883.5,16.68,
2008-04-28,892.25,16.94,
2008-04-29,886.0,16.78,
2008-04-30,867.75,16.47,
2008-05-01,863.5,16.64,125.39
2008-05-02,854.25,16.19,
2008-05-06,878.0,16.7,
2008-05-07,874.0,16.69,
2008-05-08,872.25,16.58,
2008-05-09,887.25,16.97,
2008-05-12,882.5,16.74,
2008-05-13,877.0,17.08,
2008-05-14,863.0,16.69,
2008-05-15,866.25,16.6,
2008-05-16,885.0,16.83,
2008-05-19,908.75,17.18,
2008-05-20,907.0,17.03,
2008-05-21,925.0,17.77,
2008-05-22,928.25,17.82,
2008-05-23,922.25,18.1,
2008-05-27,923.75,18.14,
2008-05-28,892.0,17.26,
2008-05-29,893.0,17.17,
2008-05-30,879.5,16.85,
2008-06-01,,,133.93
2008-06-02,891.25,16.86,
2008-06-03,895.5,16.82,
2008-06-04,877.25,16.67,
2008-06-05,873.0,16.65,
2008-06-06,883.5,17.19,
2008-06-09,904.25,17.46,
2008-06-10,884.5,16.94,
2008-06-11,874.25,16.58,
2008-06-12,871.25,16.59,
2008-06-13,864.0,16.31,
2008-06-16,872.0,16.73,
2008-06-17,883.0,17.22,
2008-06-18,884.0,17.0,
2008-06-19,893.25,17.22,
2008-06-20,900.0,17.44,
2008-06-23,905.25,17.19,
2008-06-24,888.5,16.85,
2008-06-25,887.25,16.7,
2008-06-26,892.5,16.88,
2008-06-27,923.0,17.4,
2008-06-30,932.75,17.65,
2008-07-01,929.5,17.56,133.44
2008-07-02,936.0,17.92,
2008-07-03,939.75,18.31,
2008-07-04,930.75,18.01,
2008-07-07,921.0,17.85,
2008-07-08,929.25,17.62,
2008-07-09,923.25,17.82,
2008-07-10,930.75,18.17,
2008-07-11,949.0,18.38,
2008-07-14,957.75,18.69,
2008-07-15,981.75,19.3,
2008-07-16,974.0,18.83,
2008-07-17,964.5,18.67,
2008-07-18,961.5,18.55,
2008-07-21,966.25,18.35,
2008-07-22,973.0,18.6,
2008-07-23,934.75,17.59,
2008-07-24,927.75,17.52,
2008-07-25,932.25,17.55,
2008-07-28,929.25,17.47,
2008-07-29,928.75,17.42,
2008-07-30,914.1,17.12,
2008-07-31,912.0,17.48,
2008-08-01,909.5,17.59,116.61
2008-08-04,910.0,17.37,
2008-08-05,884.0,16.67,
2008-08-06,884.75,16.74,
2008-08-07,882.5,16.59,
2008-08-08,864.5,15.76,
2008-08-11,863.75,15.335,
2008-08-12,808.75,14.45,
2008-08-13,824.0,14.68,
2008-08-14,833.25,14.86,
2008-08-15,784.75,12.82,
2008-08-18,797.5,13.01,
2008-08-19,791.0,13.01,
2008-08-20,806.75,13.27,
2008-08-21,821.0,13.59,
2008-08-22,830.0,13.62,
2008-08-26,809.75,13.05,
2008-08-27,833.5,13.76,
2008-08-28,832.0,13.78,
2008-08-29,836.5,13.76,
2008-09-01,832.0,13.58,103.9
2008-09-02,802.5,13.18,
2008-09-03,794.5,12.79,
2008-09-04,810.5,13.02,
2008-09-05,796.25,12.72,
2008-09-08,806.5,12.38,
2008-09-09,799.75,12.04,
2008-09-10,774.25,11.27,
2008-09-11,742.75,10.66,
2008-09-12,757.5,10.8,
2008-09-15,779.25,10.84,
2008-09-16,779.75,10.88,
2008-09-17,785.5,10.77,
2008-09-18,864.25,12.93,
2008-09-19,837.5,12.15,
2008-09-22,873.0,12.985,
2008-09-23,892.5,13.38,
2008-09-24,888.5,13.29,
2008-09-25,889.0,13.34,
2008-09-26,869.0,13.18,
2008-09-29,876.5,13.06,
2008-09-30,897.0,12.96,
2008-10-01,876.0,12.28,76.65
2008-10-02,866.25,12.25,
2008-10-03,842.5,11.2,
2008-10-06,836.5,11.29,
2008-10-07,881.75,11.64,
2008-10-08,913.0,11.65,
2008-10-09,886.75,11.64,
2008-10-10,918.0,11.74,
2008-10-13,865.0,10.61,
2008-10-14,849.5,10.89,
2008-10-15,848.5,10.92,
2008-10-16,834.5,9.99,
2008-10-17,801.0,9.56,
2008-10-20,803.0,9.79,
2008-10-21,781.0,9.86,
2008-10-22,757.5,9.84,
2008-10-23,726.0,9.34,
2008-10-24,692.5,8.88,
2008-10-27,720.5,9.01,
2008-10-28,745.0,9.09,
2008-10-29,749.25,9.38,
2008-10-30,772.25,10.02,
2008-10-31,728.5,9.28,
2008-11-01,,,57.44
2008-11-03,734.0,10.05,
2008-11-04,734.0,9.95,
2008-11-05,753.25,10.28,
2008-11-06,739.0,10.41,
2008-11-07,742.0,10.13,
2008-11-10,751.75,10.31,
2008-11-11,741.75,9.94,
2008-11-12,731.5,9.65,
2008-11-13,714.0,9.365,
2008-11-14,729.5,9.33,
2008-11-17,745.0,9.5,
2008-11-18,736.5,9.38,
2008-11-19,737.75,9.4,
2008-11-20,745.25,9.39,
2008-11-21,758.5,9.17,
2008-11-24,816.75,10.04,
2008-11-25,802.5,10.33,
2008-11-26,817.0,10.3,
2008-11-27,813.5,10.26,
2008-11-28,813.5,10.12,
2008-12-01,795.5,9.91,41.02
2008-12-02,772.5,9.41,
2008-12-03,773.5,9.43,
2008-12-04,772.75,9.58,
2008-12-05,771.75,9.46,
2008-12-08,772.25,9.73,
2008-12-09,771.0,9.83,
2008-12-10,785.75,9.96,
2008-12-11,821.0,10.39,
2008-12-12,813.75,10.07,
2008-12-15,827.5,10.33,
2008-12-16,833.5,10.5,
2008-12-17,853.75,10.98,
2008-12-18,872.5,11.29,
2008-12-19,839.0,10.61,
2008-12-22,846.0,10.97,
2008-12-23,844.0,10.7,
2008-12-24,836.75,10.29,
2008-12-29,881.0,10.93,
2008-12-30,870.0,10.83,
2008-12-31,865.0,10.79,
2009-01-01,,,41.74
2009-01-02,869.75,11.08,
2009-01-05,860.0,11.07,
2009-01-06,844.0,10.85,
2009-01-07,864.0,11.41,
2009-01-08,842.5,10.88,
2009-01-09,854.0,11.22,
2009-01-12,848.5,11.09,
2009-01-13,815.5,10.62,
2009-01-14,827.25,10.77,
2009-01-15,813.0,10.51,
2009-01-16,824.25,10.78,
2009-01-19,842.5,11.16,
2009-01-20,835.0,11.32,
2009-01-21,860.5,11.34,
2009-01-22,847.75,11.32,
2009-01-23,873.0,11.46,
2009-01-26,906.5,12.1,
2009-01-27,896.0,11.91,
2009-01-28,891.25,11.98,
2009-01-29,878.5,11.74,
2009-01-30,918.5,12.51,
2009-02-01,,,39.16
2009-02-02,913.75,12.43,
2009-02-03,902.0,12.37,
2009-02-04,902.25,12.4,
2009-02-05,914.75,12.8,
2009-02-06,914.0,12.89,
2009-02-09,901.0,13.01,
2009-02-10,896.0,12.96,
2009-02-11,922.0,13.39,
2009-02-12,944.0,13.34,
2009-02-13,939.25,13.37,
2009-02-16,943.0,13.55,
2009-02-17,962.25,13.9,
2009-02-18,964.75,14.05,
2009-02-19,973.5,14.26,
2009-02-20,981.0,14.28,
2009-02-23,987.0,14.36,
2009-02-24,989.75,14.39,
2009-02-25,956.25,13.81,
2009-02-26,945.0,13.48,
2009-02-27,943.75,13.21,
2009-03-01,,,47.98
2009-03-02,949.5,13.14,
2009-03-03,924.75,12.68,
2009-03-04,911.0,12.87,
2009-03-05,913.25,13.15,
2009-03-06,937.75,13.46,
2009-03-09,934.75,13.36,
2009-03-10,911.5,12.71,
2009-03-11,900.0,12.62,
2009-03-12,914.5,12.84,
2009-03-13,920.0,13.11,
2009-03-16,923.0,13.06,
2009-03-17,920.0,12.86,
2009-03-18,910.75,12.61,
2009-03-19,937.25,13.13,
2009-03-20,957.0,13.65,
2009-03-23,952.75,13.76,
2009-03-24,928.75,13.51,
2009-03-25,921.25,13.16,
2009-03-26,935.5,13.6,
2009-03-27,927.0,13.22,
2009-03-30,923.0,12.96,
2009-03-31,918.5,13.11,
2009-04-01,919.5,12.98,49.79
2009-04-02,914.75,12.88,
2009-04-03,901.5,12.86,
2009-04-06,879.5,12.41,
2009-04-07,879.25,12.17,
2009-04-08,887.25,12.28,
2009-04-09,883.75,12.3,
2009-04-14,895.0,12.65,
2009-04-15,892.25,12.935,
2009-04-16,889.0,12.65,
2009-04-17,872.0,11.98,
2009-04-20,870.0,12.06,
2009-04-21,888.75,12.14,
2009-04-22,885.0,12.12,
2009-04-23,894.5,12.43,
2009-04-24,909.0,12.78,
2009-04-27,911.75,12.98,
2009-04-28,897.0,12.56,
2009-04-29,894.5,12.5,
2009-04-30,889.0,12.63,
2009-05-01,881.5,12.15,59.16
2009-05-05,903.0,13.11,
2009-05-06,903.5,13.44,
2009-05-07,912.75,14.01,
2009-05-08,917.5,13.9,
2009-05-11,912.5,13.9,
2009-05-12,920.0,14.09,
2009-05-13,925.75,14.14,
2009-05-14,923.25,13.84,
2009-05-15,925.0,13.92,
2009-05-18,929.75,13.79,
2009-05-19,921.5,13.88,
2009-05-20,928.5,14.29,
2009-05-21,940.0,14.23,
2009-05-22,952.5,14.66,
2009-05-26,942.0,14.3,
2009-05-27,949.5,14.5,
2009-05-28,949.75,14.88,
2009-05-29,972.0,15.52,
2009-06-01,987.0,15.86,69.68
2009-06-02,973.5,15.62,
2009-06-03,979.0,15.97,
2009-06-04,967.25,15.305,
2009-06-05,977.75,15.65,
2009-06-08,946.5,14.84,
2009-06-09,952.5,14.93,
2009-06-10,961.25,15.39,
2009-06-11,953.0,15.09,
2009-06-12,950.0,15.07,
2009-06-15,932.0,14.31,
2009-06-16,936.75,14.3,
2009-06-17,933.75,14.02,
2009-06-18,936.75,14.19,
2009-06-19,933.75,14.23,
2009-06-22,924.0,13.83,
2009-06-23,920.25,13.77,
2009-06-24,928.75,13.88,
2009-06-25,934.25,13.87,
2009-06-26,943.0,14.26,
2009-06-29,939.75,14.07,
2009-06-30,941.0,13.94,
2009-07-01,931.5,13.65,64.09
2009-07-02,936.0,13.41,
2009-07-03,932.5,13.44,
2009-07-06,921.5,13.03,
2009-07-07,925.75,13.32,
2009-07-08,920.75,13.05,
2009-07-09,914.75,12.89,
2009-07-10,910.0,12.63,
2009-07-13,908.5,12.47,
2009-07-14,921.75,12.88,
2009-07-15,930.0,13.27,
2009-07-16,935.25,13.21,
2009-07-17,934.5,13.16,
2009-07-20,952.25,13.74,
2009-07-21,947.75,13.52,
2009-07-22,945.5,13.4,
2009-07-23,955.25,13.76,
2009-07-24,949.75,13.78,
2009-07-27,956.0,14.06,
2009-07-28,955.0,14.02,
2009-07-29,935.5,13.6,
2009-07-30,932.0,13.4,
2009-07-31,936.5,13.63,
2009-08-01,,,71.06
2009-08-03,954.25,14.29,
2009-08-04,953.5,14.08,
2009-08-05,964.5,14.67,
2009-08-06,960.75,14.67,
2009-08-07,960.5,14.65,
2009-08-10,953.5,14.47,
2009-08-11,946.0,14.355,
2009-08-12,943.5,14.28,
2009-08-13,956.0,15.07,
2009-08-14,957.5,14.98,
2009-08-17,937.5,14.13,
2009-08-18,938.25,14.09,
2009-08-19,934.25,13.585,
2009-08-20,943.5,14.04,
2009-08-21,941.5,14.01,
2009-08-24,953.75,14.41,
2009-08-25,947.5,14.11,
2009-08-26,949.5,14.32,
2009-08-27,943.5,14.2,
2009-08-28,950.75,14.54,
2009-09-01,949.75,14.74,69.46
2009-09-02,955.0,14.91,
2009-09-03,982.5,15.73,
2009-09-04,987.25,15.95,
2009-09-07,992.75,16.21,
2009-09-08,1004.5,16.75,
2009-09-09,995.75,16.24,
2009-09-10,988.5,16.09,
2009-09-11,998.25,16.89,
2009-09-14,994.25,16.35,
2009-09-15,997.5,16.52,
2009-09-16,1017.0,17.29,
2009-09-17,1020.5,17.38,
2009-09-18,1014.0,17.11,
2009-09-21,999.25,16.68,
2009-09-22,1015.75,17.24,
2009-09-23,1014.75,17.1,
2009-09-24,1014.0,16.76,
2009-09-25,997.0,16.2,
2009-09-28,990.5,15.91,
2009-09-29,991.75,16.07,
2009-09-30,1001.25,16.45,
2009-10-01,1005.75,16.55,75.82
2009-10-02,998.0,16.21,
2009-10-05,1004.25,16.23,
2009-10-06,1020.25,16.95,
2009-10-07,1047.0,17.4,
2009-10-08,1054.75,17.8,
2009-10-09,1046.75,17.63,
2009-10-12,1052.0,17.89,
2009-10-13,1064.5,17.99,
2009-10-14,1066.0,17.93,
2009-10-15,1052.5,17.54,
2009-10-16,1047.75,17.31,
2009-10-19,1054.5,17.52,
2009-10-20,1064.0,17.755,
2009-10-21,1053.5,17.39,
2009-10-22,1054.75,17.55,
2009-10-23,1061.25,17.65,
2009-10-26,1055.0,17.61,
2009-10-27,1040.75,17.06,
2009-10-28,1035.5,16.33,
2009-10-29,1034.0,16.33,
2009-10-30,1044.5,16.57,
2009-11-01,,,78.08
2009-11-02,1052.0,16.58,
2009-11-03,1058.0,16.35,
2009-11-04,1091.75,17.48,
2009-11-05,1088.0,17.38,
2009-11-06,1095.0,17.525,
2009-11-09,1108.5,17.68,
2009-11-10,1099.75,17.26,
2009-11-11,1114.75,17.63,
2009-11-12,1116.0,17.51,
2009-11-13,1107.5,17.3225,
2009-11-16,1128.75,17.74,
2009-11-17,1131.75,18.1,
2009-11-18,1146.0,18.74,
2009-11-19,1136.0,18.2,
2009-11-20,1142.5,18.18,
2009-11-23,1166.0,18.76,
2009-11-24,1170.25,18.57,
